context: Uka's Room response:	Maid Cafe Flea Market
context: This is ridiculous.\Go on and have your little arranged dates or whatever.\Maybe they'll teach a game nerd like you a thing or two about bein' a woman.\Fine! I will!\I'll go on tons of dates!\You do that!\We're through!\And not a moment too soon! response:	Goodbye!
context: Go on and have your little arranged dates or whatever.\Maybe they'll teach a game nerd like you a thing or two about bein' a woman.\Fine! I will!\I'll go on tons of dates!\You do that!\We're through!\And not a moment too soon!\Goodbye! response:	You're the one who saved me, aren't you?
context: Maybe they'll teach a game nerd like you a thing or two about bein' a woman.\Fine! I will!\I'll go on tons of dates!\You do that!\We're through!\And not a moment too soon!\Goodbye!\You're the one who saved me, aren't you? response:	Won't you tell me your name, princess?
context: Fine! I will!\I'll go on tons of dates!\You do that!\We're through!\And not a moment too soon!\Goodbye!\You're the one who saved me, aren't you?\Won't you tell me your name, princess? response:	Yes. My name is...
context: I'll go on tons of dates!\You do that!\We're through!\And not a moment too soon!\Goodbye!\You're the one who saved me, aren't you?\Won't you tell me your name, princess?\Yes. My name is... response:	AAAnd screwed it up again.
context: You do that!\We're through!\And not a moment too soon!\Goodbye!\You're the one who saved me, aren't you?\Won't you tell me your name, princess?\Yes. My name is...\AAAnd screwed it up again. response:	Always in the same spot, too.
context: We're through!\And not a moment too soon!\Goodbye!\You're the one who saved me, aren't you?\Won't you tell me your name, princess?\Yes. My name is...\AAAnd screwed it up again.\Always in the same spot, too. response:	Feeling the pressure, Miss Inari?
context: And not a moment too soon!\Goodbye!\You're the one who saved me, aren't you?\Won't you tell me your name, princess?\Yes. My name is...\AAAnd screwed it up again.\Always in the same spot, too.\Feeling the pressure, Miss Inari? response:	What with the kissing scene
context: Goodbye!\You're the one who saved me, aren't you?\Won't you tell me your name, princess?\Yes. My name is...\AAAnd screwed it up again.\Always in the same spot, too.\Feeling the pressure, Miss Inari?\What with the kissing scene response:	It's not like we're really gonna kiss, okay?!
context: You're the one who saved me, aren't you?\Won't you tell me your name, princess?\Yes. My name is...\AAAnd screwed it up again.\Always in the same spot, too.\Feeling the pressure, Miss Inari?\What with the kissing scene\It's not like we're really gonna kiss, okay?! response:	And yet, you certainly have been in a good mood all day.
context: Won't you tell me your name, princess?\Yes. My name is...\AAAnd screwed it up again.\Always in the same spot, too.\Feeling the pressure, Miss Inari?\What with the kissing scene\It's not like we're really gonna kiss, okay?!\And yet, you certainly have been in a good mood all day. response:	That's not it at all!
context: Yes. My name is...\AAAnd screwed it up again.\Always in the same spot, too.\Feeling the pressure, Miss Inari?\What with the kissing scene\It's not like we're really gonna kiss, okay?!\And yet, you certainly have been in a good mood all day.\That's not it at all! response:	I'm happy for you.
context: AAAnd screwed it up again.\Always in the same spot, too.\Feeling the pressure, Miss Inari?\What with the kissing scene\It's not like we're really gonna kiss, okay?!\And yet, you certainly have been in a good mood all day.\That's not it at all!\I'm happy for you. response:	It's all thanks to that divine power.
context: Always in the same spot, too.\Feeling the pressure, Miss Inari?\What with the kissing scene\It's not like we're really gonna kiss, okay?!\And yet, you certainly have been in a good mood all day.\That's not it at all!\I'm happy for you.\It's all thanks to that divine power. response:	M-Miss Inari?
context: Feeling the pressure, Miss Inari?\What with the kissing scene\It's not like we're really gonna kiss, okay?!\And yet, you certainly have been in a good mood all day.\That's not it at all!\I'm happy for you.\It's all thanks to that divine power.\M-Miss Inari? response:	What do you mean, divine power?
context: What with the kissing scene\It's not like we're really gonna kiss, okay?!\And yet, you certainly have been in a good mood all day.\That's not it at all!\I'm happy for you.\It's all thanks to that divine power.\M-Miss Inari?\What do you mean, divine power? response:	Well, uh... when drawing your role in the play,
context: It's not like we're really gonna kiss, okay?!\And yet, you certainly have been in a good mood all day.\That's not it at all!\I'm happy for you.\It's all thanks to that divine power.\M-Miss Inari?\What do you mean, divine power?\Well, uh... when drawing your role in the play, response:	you subconsciously used your divine power to pull the lover card.
context: And yet, you certainly have been in a good mood all day.\That's not it at all!\I'm happy for you.\It's all thanks to that divine power.\M-Miss Inari?\What do you mean, divine power?\Well, uh... when drawing your role in the play,\you subconsciously used your divine power to pull the lover card. response:	D-Did I say something I shouldn't have?
context: That's not it at all!\I'm happy for you.\It's all thanks to that divine power.\M-Miss Inari?\What do you mean, divine power?\Well, uh... when drawing your role in the play,\you subconsciously used your divine power to pull the lover card.\D-Did I say something I shouldn't have? response:	So I cheated.
context: I'm happy for you.\It's all thanks to that divine power.\M-Miss Inari?\What do you mean, divine power?\Well, uh... when drawing your role in the play,\you subconsciously used your divine power to pull the lover card.\D-Did I say something I shouldn't have?\So I cheated. response:	I cheated! I...
context: It's all thanks to that divine power.\M-Miss Inari?\What do you mean, divine power?\Well, uh... when drawing your role in the play,\you subconsciously used your divine power to pull the lover card.\D-Did I say something I shouldn't have?\So I cheated.\I cheated! I... response:	Whoa!
context: M-Miss Inari?\What do you mean, divine power?\Well, uh... when drawing your role in the play,\you subconsciously used your divine power to pull the lover card.\D-Did I say something I shouldn't have?\So I cheated.\I cheated! I...\Whoa! response:	C'mon, Fushimi, that's Yes, handsome gentleman. My name is... Right?
context: What do you mean, divine power?\Well, uh... when drawing your role in the play,\you subconsciously used your divine power to pull the lover card.\D-Did I say something I shouldn't have?\So I cheated.\I cheated! I...\Whoa!\C'mon, Fushimi, that's Yes, handsome gentleman. My name is... Right? response:	S-Sorry! Let's see, um...
context: Well, uh... when drawing your role in the play,\you subconsciously used your divine power to pull the lover card.\D-Did I say something I shouldn't have?\So I cheated.\I cheated! I...\Whoa!\C'mon, Fushimi, that's Yes, handsome gentleman. My name is... Right?\S-Sorry! Let's see, um... response:	Fushimi?
context: you subconsciously used your divine power to pull the lover card.\D-Did I say something I shouldn't have?\So I cheated.\I cheated! I...\Whoa!\C'mon, Fushimi, that's Yes, handsome gentleman. My name is... Right?\S-Sorry! Let's see, um...\Fushimi? response:	About the kissing scene...
context: D-Did I say something I shouldn't have?\So I cheated.\I cheated! I...\Whoa!\C'mon, Fushimi, that's Yes, handsome gentleman. My name is... Right?\S-Sorry! Let's see, um...\Fushimi?\About the kissing scene... response:	We don't have to do it if you don't want to, you know.
context: So I cheated.\I cheated! I...\Whoa!\C'mon, Fushimi, that's Yes, handsome gentleman. My name is... Right?\S-Sorry! Let's see, um...\Fushimi?\About the kissing scene...\We don't have to do it if you don't want to, you know. response:	Huh?
context: I cheated! I...\Whoa!\C'mon, Fushimi, that's Yes, handsome gentleman. My name is... Right?\S-Sorry! Let's see, um...\Fushimi?\About the kissing scene...\We don't have to do it if you don't want to, you know.\Huh? response:	We still have time to change the script.
context: Whoa!\C'mon, Fushimi, that's Yes, handsome gentleman. My name is... Right?\S-Sorry! Let's see, um...\Fushimi?\About the kissing scene...\We don't have to do it if you don't want to, you know.\Huh?\We still have time to change the script. response:	Why now, all of a sudden?
context: C'mon, Fushimi, that's Yes, handsome gentleman. My name is... Right?\S-Sorry! Let's see, um...\Fushimi?\About the kissing scene...\We don't have to do it if you don't want to, you know.\Huh?\We still have time to change the script.\Why now, all of a sudden? response:	U-Uh, Tanbabashi...
context: S-Sorry! Let's see, um...\Fushimi?\About the kissing scene...\We don't have to do it if you don't want to, you know.\Huh?\We still have time to change the script.\Why now, all of a sudden?\U-Uh, Tanbabashi... response:	I don't
context: Fushimi?\About the kissing scene...\We don't have to do it if you don't want to, you know.\Huh?\We still have time to change the script.\Why now, all of a sudden?\U-Uh, Tanbabashi...\I don't response:	Tanbabashi!
context: About the kissing scene...\We don't have to do it if you don't want to, you know.\Huh?\We still have time to change the script.\Why now, all of a sudden?\U-Uh, Tanbabashi...\I don't\Tanbabashi! response:	Gimme a hand. I can't reach!
context: We don't have to do it if you don't want to, you know.\Huh?\We still have time to change the script.\Why now, all of a sudden?\U-Uh, Tanbabashi...\I don't\Tanbabashi!\Gimme a hand. I can't reach! response:	Sure thing!
context: Huh?\We still have time to change the script.\Why now, all of a sudden?\U-Uh, Tanbabashi...\I don't\Tanbabashi!\Gimme a hand. I can't reach!\Sure thing! response:	I'll go with you when you tell Hashimo, okay?
context: We still have time to change the script.\Why now, all of a sudden?\U-Uh, Tanbabashi...\I don't\Tanbabashi!\Gimme a hand. I can't reach!\Sure thing!\I'll go with you when you tell Hashimo, okay? response:	Why?
context: Why now, all of a sudden?\U-Uh, Tanbabashi...\I don't\Tanbabashi!\Gimme a hand. I can't reach!\Sure thing!\I'll go with you when you tell Hashimo, okay?\Why? response:	What's goin' on?
context: U-Uh, Tanbabashi...\I don't\Tanbabashi!\Gimme a hand. I can't reach!\Sure thing!\I'll go with you when you tell Hashimo, okay?\Why?\What's goin' on? response:	Why would he just up and say such a thing?
context: I don't\Tanbabashi!\Gimme a hand. I can't reach!\Sure thing!\I'll go with you when you tell Hashimo, okay?\Why?\What's goin' on?\Why would he just up and say such a thing? response:	13 days till the Cultural Festival!
context: Tanbabashi!\Gimme a hand. I can't reach!\Sure thing!\I'll go with you when you tell Hashimo, okay?\Why?\What's goin' on?\Why would he just up and say such a thing?\13 days till the Cultural Festival! response:	13 days till the Cultural Festival!
context: Gimme a hand. I can't reach!\Sure thing!\I'll go with you when you tell Hashimo, okay?\Why?\What's goin' on?\Why would he just up and say such a thing?\13 days till the Cultural Festival!\13 days till the Cultural Festival! response:	Because I cheated, that's why.
context: Sure thing!\I'll go with you when you tell Hashimo, okay?\Why?\What's goin' on?\Why would he just up and say such a thing?\13 days till the Cultural Festival!\13 days till the Cultural Festival!\Because I cheated, that's why. response:	Fushimi!
context: I'll go with you when you tell Hashimo, okay?\Why?\What's goin' on?\Why would he just up and say such a thing?\13 days till the Cultural Festival!\13 days till the Cultural Festival!\Because I cheated, that's why.\Fushimi! response:	How many times are you gonna mess this up? You haven't gotten the line right once!
