context: Pre! Preparation! response:	I'm not strong
context: Um, for the Miss Oohashi candidate we'll go with Ami-chan,\and I don't think anyone has any objections, so our problem is the -\I'm sorry. I can't do that.\Huh?\Although I'm happy for the thought,\I've been selected as the master of ceremonies for the Miss Oohashi contest.\So, even if you did decide to pick me, I can't be in the contest.\So, I think... response:	I mean, Aisaka-san's really tiny and cute,
context: and I don't think anyone has any objections, so our problem is the -\I'm sorry. I can't do that.\Huh?\Although I'm happy for the thought,\I've been selected as the master of ceremonies for the Miss Oohashi contest.\So, even if you did decide to pick me, I can't be in the contest.\So, I think...\I mean, Aisaka-san's really tiny and cute, response:	and she's famous all over school too.
context: I'm sorry. I can't do that.\Huh?\Although I'm happy for the thought,\I've been selected as the master of ceremonies for the Miss Oohashi contest.\So, even if you did decide to pick me, I can't be in the contest.\So, I think...\I mean, Aisaka-san's really tiny and cute,\and she's famous all over school too. response:	What are you saying, Super Stupid Chi'?!
context: Huh?\Although I'm happy for the thought,\I've been selected as the master of ceremonies for the Miss Oohashi contest.\So, even if you did decide to pick me, I can't be in the contest.\So, I think...\I mean, Aisaka-san's really tiny and cute,\and she's famous all over school too.\What are you saying, Super Stupid Chi'?! response:	Why do I have to do something like that?!
context: Although I'm happy for the thought,\I've been selected as the master of ceremonies for the Miss Oohashi contest.\So, even if you did decide to pick me, I can't be in the contest.\So, I think...\I mean, Aisaka-san's really tiny and cute,\and she's famous all over school too.\What are you saying, Super Stupid Chi'?!\Why do I have to do something like that?! response:	But that might actually be rather good.
context: I've been selected as the master of ceremonies for the Miss Oohashi contest.\So, even if you did decide to pick me, I can't be in the contest.\So, I think...\I mean, Aisaka-san's really tiny and cute,\and she's famous all over school too.\What are you saying, Super Stupid Chi'?!\Why do I have to do something like that?!\But that might actually be rather good. response:	In truth, the Tiger is famous.
context: So, even if you did decide to pick me, I can't be in the contest.\So, I think...\I mean, Aisaka-san's really tiny and cute,\and she's famous all over school too.\What are you saying, Super Stupid Chi'?!\Why do I have to do something like that?!\But that might actually be rather good.\In truth, the Tiger is famous. response:	It might actually go well.
context: So, I think...\I mean, Aisaka-san's really tiny and cute,\and she's famous all over school too.\What are you saying, Super Stupid Chi'?!\Why do I have to do something like that?!\But that might actually be rather good.\In truth, the Tiger is famous.\It might actually go well. response:	You bastards...
context: I mean, Aisaka-san's really tiny and cute,\and she's famous all over school too.\What are you saying, Super Stupid Chi'?!\Why do I have to do something like that?!\But that might actually be rather good.\In truth, the Tiger is famous.\It might actually go well.\You bastards... response:	Now, now!
context: and she's famous all over school too.\What are you saying, Super Stupid Chi'?!\Why do I have to do something like that?!\But that might actually be rather good.\In truth, the Tiger is famous.\It might actually go well.\You bastards...\Now, now! response:	That won't do, Taiga-chan!
context: What are you saying, Super Stupid Chi'?!\Why do I have to do something like that?!\But that might actually be rather good.\In truth, the Tiger is famous.\It might actually go well.\You bastards...\Now, now!\That won't do, Taiga-chan! response:	You're a member of this class too.
context: Why do I have to do something like that?!\But that might actually be rather good.\In truth, the Tiger is famous.\It might actually go well.\You bastards...\Now, now!\That won't do, Taiga-chan!\You're a member of this class too. response:	You've got to actively participate in this kind of event!
context: But that might actually be rather good.\In truth, the Tiger is famous.\It might actually go well.\You bastards...\Now, now!\That won't do, Taiga-chan!\You're a member of this class too.\You've got to actively participate in this kind of event! response:	You bastard, Stupid Chi'!
context: In truth, the Tiger is famous.\It might actually go well.\You bastards...\Now, now!\That won't do, Taiga-chan!\You're a member of this class too.\You've got to actively participate in this kind of event!\You bastard, Stupid Chi'! response:	If just saying it won't get it through your skull, I'll smash the whole festival -
context: It might actually go well.\You bastards...\Now, now!\That won't do, Taiga-chan!\You're a member of this class too.\You've got to actively participate in this kind of event!\You bastard, Stupid Chi'!\If just saying it won't get it through your skull, I'll smash the whole festival - response:	There, there.
context: You bastards...\Now, now!\That won't do, Taiga-chan!\You're a member of this class too.\You've got to actively participate in this kind of event!\You bastard, Stupid Chi'!\If just saying it won't get it through your skull, I'll smash the whole festival -\There, there. response:	Calm down, calm down.
context: Now, now!\That won't do, Taiga-chan!\You're a member of this class too.\You've got to actively participate in this kind of event!\You bastard, Stupid Chi'!\If just saying it won't get it through your skull, I'll smash the whole festival -\There, there.\Calm down, calm down. response:	If it's Aisaka, we might even win this.
context: That won't do, Taiga-chan!\You're a member of this class too.\You've got to actively participate in this kind of event!\You bastard, Stupid Chi'!\If just saying it won't get it through your skull, I'll smash the whole festival -\There, there.\Calm down, calm down.\If it's Aisaka, we might even win this. response:	Right?
context: You're a member of this class too.\You've got to actively participate in this kind of event!\You bastard, Stupid Chi'!\If just saying it won't get it through your skull, I'll smash the whole festival -\There, there.\Calm down, calm down.\If it's Aisaka, we might even win this.\Right? response:	Yay! So, the decision falls in favour of the Tiger being our Miss Oohashi candidate!
context: You've got to actively participate in this kind of event!\You bastard, Stupid Chi'!\If just saying it won't get it through your skull, I'll smash the whole festival -\There, there.\Calm down, calm down.\If it's Aisaka, we might even win this.\Right?\Yay! So, the decision falls in favour of the Tiger being our Miss Oohashi candidate! response:	Continuing where we left off, I'd like to ask what we should have as our exhibition -
context: You bastard, Stupid Chi'!\If just saying it won't get it through your skull, I'll smash the whole festival -\There, there.\Calm down, calm down.\If it's Aisaka, we might even win this.\Right?\Yay! So, the decision falls in favour of the Tiger being our Miss Oohashi candidate!\Continuing where we left off, I'd like to ask what we should have as our exhibition - response:	Here! Here!
context: If just saying it won't get it through your skull, I'll smash the whole festival -\There, there.\Calm down, calm down.\If it's Aisaka, we might even win this.\Right?\Yay! So, the decision falls in favour of the Tiger being our Miss Oohashi candidate!\Continuing where we left off, I'd like to ask what we should have as our exhibition -\Here! Here! response:	Yes, Noto-kun?!
context: There, there.\Calm down, calm down.\If it's Aisaka, we might even win this.\Right?\Yay! So, the decision falls in favour of the Tiger being our Miss Oohashi candidate!\Continuing where we left off, I'd like to ask what we should have as our exhibition -\Here! Here!\Yes, Noto-kun?! response:	How about a cosplay cafe!?
context: Calm down, calm down.\If it's Aisaka, we might even win this.\Right?\Yay! So, the decision falls in favour of the Tiger being our Miss Oohashi candidate!\Continuing where we left off, I'd like to ask what we should have as our exhibition -\Here! Here!\Yes, Noto-kun?!\How about a cosplay cafe!? response:	What?!
context: If it's Aisaka, we might even win this.\Right?\Yay! So, the decision falls in favour of the Tiger being our Miss Oohashi candidate!\Continuing where we left off, I'd like to ask what we should have as our exhibition -\Here! Here!\Yes, Noto-kun?!\How about a cosplay cafe!?\What?! response:	Isn't that, like, super otaku?
context: Right?\Yay! So, the decision falls in favour of the Tiger being our Miss Oohashi candidate!\Continuing where we left off, I'd like to ask what we should have as our exhibition -\Here! Here!\Yes, Noto-kun?!\How about a cosplay cafe!?\What?!\Isn't that, like, super otaku? response:	That will most definitely overlap with other classes.
context: Yay! So, the decision falls in favour of the Tiger being our Miss Oohashi candidate!\Continuing where we left off, I'd like to ask what we should have as our exhibition -\Here! Here!\Yes, Noto-kun?!\How about a cosplay cafe!?\What?!\Isn't that, like, super otaku?\That will most definitely overlap with other classes. response:	I definitely don't want to do that.
context: Continuing where we left off, I'd like to ask what we should have as our exhibition -\Here! Here!\Yes, Noto-kun?!\How about a cosplay cafe!?\What?!\Isn't that, like, super otaku?\That will most definitely overlap with other classes.\I definitely don't want to do that. response:	Um...
